Sun Aug 23 07:56:15 PDT 2015 --  欠点者課題終わらんしんど～ㅅㅅ
Mon Jul 27 06:44:02 PDT 2015 --  そこまで仲良くない時にグルで聞かされた覚えあり https://twitter.com/____rapperb/status/625662182366187520 …
Mon Jul 27 06:43:16 PDT 2015 --  あかん一人でアンドロメダ時差萌えしてる無理本当にお久しぶりなディエイッ可愛いんだってば！
Mon Jul 27 06:42:38 PDT 2015 --  オレオ食べてからのディエイッとドギョムが怪しすぎてめっちゃおもしろいｗｗｗｗｗｗｗｗｗ
Mon Jul 27 06:39:41 PDT 2015 --  サエちんアンドロメダ見に行ってくれたんかな！あの可愛いすぎディエイッを見に行ったんかな！！
Mon Jul 27 06:39:03 PDT 2015 --  俺知ってるそれ https://twitter.com/chibitan_1122/status/625661607415148545 …
Mon Jul 27 06:38:47 PDT 2015 --  このディエイッの優しい手どうにかならないかな〜（怒）（怒）わしは巻き戻す手が止まらない（怒）（怒） pic.twitter.com/RJtQVzD8mE
Mon Jul 27 06:35:36 PDT 2015 --  寸『アン〜デヨモラヨ？』ディエイ『モラヨン』
Mon Jul 27 06:34:32 PDT 2015 --  こないだのアンドロメダ！！！！死ぬ！！！！ディエイッの可愛いが止まらなさすぎる！！！！あの馬のくだりで頭かかえるディエイッ萌えしかないねんけど！！！！可愛いすぎてムカツク！！！！！
Mon Jul 27 04:41:58 PDT 2015 --  お前、この子好きかよ。 pic.twitter.com/TzbwCrC6dk
Mon Jul 27 04:21:29 PDT 2015 --  質問とかないねんけどなディノヤマとかサキチとかハルニムとか関西勢ともっと仲良くなりたい！！！！！！！会ったら人見知り発動するけど仲良くなりたいねん！！！！！
Mon Jul 27 04:18:18 PDT 2015 --  質問まじおもんないだるいｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗ
Mon Jul 27 04:14:21 PDT 2015 --  @the_8xx 好きな食べもの
Mon Jul 27 04:13:00 PDT 2015 --  #フォロワーさんが私のことで一番謎に思ってることなんですか なにかあればどうぞ
Mon Jul 27 02:39:22 PDT 2015 --  これなんとなくやるけど成功したら終わり見えへんやつやん pic.twitter.com/MvtYAKQjKz
Sun Jul 26 23:41:49 PDT 2015 --  歯磨き粉あげるとかセンス良すぎ〜ｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗ実用性のあるプレゼント素敵〜ｗｗｗｗｗｗｗｗｗｗ被りもんとかより嬉しいだろうね〜ｗｗｗｗｗｗｗｗｗｗ
Sun Jul 26 22:55:16 PDT 2015 --  お前山口なんしらんがなｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗ
Sun Jul 26 22:56:53 PDT 2015 --  やっぱりディエちゃんとわしってそういう運命 pic.twitter.com/F7AgwgtV6Z
Sun Jul 26 22:46:28 PDT 2015 --  わしとヤマモトｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗ（爆笑） pic.twitter.com/cNwcTaFs8k
Sun Jul 26 21:26:26 PDT 2015 --  セブチの名札鶴橋まだ？
Sun Jul 26 21:17:09 PDT 2015 --  やばいわし全部契約してる（震）
Sun Jul 26 02:11:25 PDT 2015 --  契約するならどこなん！？ KBSはミュージックバンク KNTVは音楽の中心 MnetはMカウントダウン DATVはデビュープロジェクト showchampionとか、Theshowとかはどこでやっとるん？showchampionのビハインドとかも見れやんの？
Sat Jul 25 23:35:38 PDT 2015 --  暑い溶けそう
Sat Jul 25 22:02:24 PDT 2015 --  え、新大久保に名札あんの？？？ディエちゃの名札あんの？？
Sat Jul 25 22:01:15 PDT 2015 --  タモゴッタとかもうウォヌ様なにかわいい
Sat Jul 25 10:38:12 PDT 2015 --  세상에 물 다 먹었다고 자랑했어ㅠㅠㅠ @pledis_17 #원우 #WONWOO #세븐틴 #SEVENTEEN pic.twitter.com/K7glf5WnKD
Sat Jul 25 08:58:31 PDT 2015 --  150725 인천 팬싸 #세븐틴 #원우 #민규 똑같이 당함 ㄸㄹㄹ.. pic.twitter.com/XLyJxwLtXJ
Sat Jul 25 19:31:14 PDT 2015 --  セブチがイルデしたらまず「アッキンダ~Japanese ver.~」の握手会だと思う
Sat Jul 25 18:45:15 PDT 2015 --  今日誰か梅田おらんの？
Sat Jul 25 17:48:58 PDT 2015 --  付き合う前のお互い好きってわかってる時期の男女かょ。。。そこにうつりこんじゃうディエちゃんの気持ちも考えて。。。 pic.twitter.com/yWTW8E3EXL
Sat Jul 25 17:32:43 PDT 2015 --  寝てるって！！！！不眠症キャラやめて！！！！
Sat Jul 25 17:33:16 PDT 2015 --  えええええディエちゃんのロック絶対かっけえ震える
Sat Jul 25 16:51:12 PDT 2015 --  【仁川サイン会レポ©guojeu】 #セブチ #ミョンホ ファン「ロックダンスとかブレイクダンスとかしてみたいと思わない？」 ミョンホ「もうすでにロックとブレイクとヒップホップは得意ですよ」
Sat Jul 25 16:50:57 PDT 2015 --  【仁川サイン会レポ©guojeu】 #セブチ #ジョンハン Q.挑戦したいことは？ ◻︎作詞作曲 ◻︎モデル ☑︎演技 ◻︎ミュージカル ◻︎ソロ曲 ◻︎他: pic.twitter.com/tM6PyqxDaV
Sat Jul 25 17:09:37 PDT 2015 --  いやぜんぜん寝てる
Sat Jul 25 17:09:01 PDT 2015 --  ヤマモトいつ寝てるん？不眠症？
Sat Jul 25 16:48:05 PDT 2015 --  ショーチャンつけたらこれな（泣）（泣）（泣） エエ場所おるわ〜（泣）（泣）（泣） pic.twitter.com/GCaI3RCF5p
Sat Jul 25 10:54:02 PDT 2015 --  「ぶっちぎりの１位じゃん！」 をぬ「うん、ちょっと来て」 「校舎裏？なんで」 をぬ「(ほっぺをトントンするジェスチャー)」 「なに（笑）」 をぬ「チュー」 「恥ずかしいから無理」 をぬ「誰もいないじゃん、早く早く」
Sat Jul 25 08:51:28 PDT 2015 --  ディエちゃんがリアル彼氏すぎてしんどい（泣）自分に語彙力なさすぎるのもしんどい（泣）えわかる？この彼氏感（泣） pic.twitter.com/oTSYIRU2UD
Sat Jul 25 07:42:29 PDT 2015 --  お前ｗｗｗｗｗｗｗｗｗ イクラと玉子交換しただろｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗ #HANDSOME #チャンミン #キュヒョン pic.twitter.com/vkOdL7LKn6
Sat Jul 25 08:46:27 PDT 2015 --  ジョンハン女なのか男なのかイマイチまだわかってない
Sat Jul 25 08:45:49 PDT 2015 --  サイン会行きたいな〜ってめっちゃ思うんやけどまず自分の容姿治したいからそっちに金使いたい
Sat Jul 25 08:37:19 PDT 2015 --  わかりきってることダヨネ
Sat Jul 25 08:39:15 PDT 2015 --  星のお洋服でカタカナ勉強してディエちゃんのお洋服で算数勉強してウォヌ様のお洋服でディエちゃんについての小論文書く（）（）（） pic.twitter.com/ohVzp8nBhg
Sat Jul 25 08:36:49 PDT 2015 --  もうだからクプスお願いだから堂々とジョンハン好き言うのやめて？
Sat Jul 25 08:35:40 PDT 2015 --  ファン:もし次の人生でメンバー中の弟として生まれなくちゃならないとしたら誰の弟になる? クプス:ジョンハン https://twitter.com/guojeu/status/624951729767907328 …
Sat Jul 25 08:35:29 PDT 2015 --  アイドルってブスとかデブとか言わない（星先輩除く）し、『今日もカワイイデスね〜（棒読み）』って言うからズボズボアイドル沼に入っていくんだろうな〜
Sat Jul 25 08:25:04 PDT 2015 --  ディエちゃザビエルかよかわいいかよ（号泣） pic.twitter.com/YEWs54qDrA
Sat Jul 25 08:17:56 PDT 2015 --  （ため息）RTあ、横のひょんおんたんな
Sat Jul 25 06:38:34 PDT 2015 --  うまちゅんはミニョク~♡ @OfficialMonstaX #Monsta_X #몬스타엑스 #민혁 #일본어자막 https://vine.co/v/egrFHTjIqrx 
Sat Jul 25 08:15:38 PDT 2015 --  セブンティーンで妄想さん！！ウォンギュ書いて？
Sat Jul 25 08:12:41 PDT 2015 --  フォロリクだれ？かびちゃん？ｗｗｗｗｗ
Sat Jul 25 08:09:21 PDT 2015 --  まりさｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗ
Sat Jul 25 08:04:07 PDT 2015 --  @the_8xx そこ使えやぬ
Sat Jul 25 08:06:03 PDT 2015 --  セブチ自他ともに認めるcpがまだないのが気に食わねえスンハンもいいんだけどジョンハンのロン毛のせいで腐に見えないんだわってなると一番上げなのがウォンギュ
Sat Jul 25 07:57:08 PDT 2015 --  この時間ウォンギュほしくなる
Sat Jul 25 07:52:57 PDT 2015 --  ゐをぬで読むとヤバい（爆笑）
Sat Jul 25 07:55:31 PDT 2015 --  ディゑゐト
Sat Jul 25 07:50:35 PDT 2015 --  @the_8xx なあぜんぶ ぬ に見えるから一人で笑ってるｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗ
Sat Jul 25 07:48:26 PDT 2015 --  @the_8xx だからもうゐゐねん！ほっとゐて！
Sat Jul 25 07:49:05 PDT 2015 --  ちゃんすぅ。のためにリツイートしてあげてる宇治
Sat Jul 25 07:48:36 PDT 2015 --  しんどい、、抱きしめたい、、、 pic.twitter.com/nejZCbb3JD
Sat Jul 25 06:06:30 PDT 2015 --  おにかわいすぎてしにそう pic.twitter.com/13lbnjMoYx
Sat Jul 25 07:44:29 PDT 2015 --  る～わししんどる？？？？に見えたわ https://twitter.com/the_8xx/status/624953216401215488 …
Sat Jul 25 07:43:52 PDT 2015 --  ゑ〜わししんどゐ？？？？
Sat Jul 25 07:42:41 PDT 2015 --  佐吉まじしんどゐ
Sat Jul 25 07:42:44 PDT 2015 --  もうみんなでインスリンマラドーナ（イプスリマラドー）聞こう？？？
Sat Jul 25 07:37:31 PDT 2015 --  とりあえず体育祭はミニファン活用する！実用性のあるグッズって素敵(＾▽＾)(＾▽＾)
Sat Jul 25 07:36:36 PDT 2015 --  もうみんなゑ/糞ＴＬゃめょ？
Sat Jul 25 07:35:32 PDT 2015 --  ポストイットの質問面白くないの多いなあ〜（爆笑）
Sat Jul 25 07:34:09 PDT 2015 --  セトリとか今日初めて見て震えたｗｗｗｗｗｗｗｗｗｗスシ豪華かよｗｗｗｗｗロックスター懐かしいんだけどｗｗｗｗｗ
Sat Jul 25 07:32:26 PDT 2015 --  なああれやろスシのセトリ強すぎやねんけどハルニム裏山
Sat Jul 25 07:29:28 PDT 2015 --  ゑ/糞ペ ンって人間界の糞の集まりなの？｡･ﾟ･(ﾉД`)･ﾟ･｡ってぐらい人間とは思えない言動するやつ多すぎ〜｡･ﾟ･(ﾉД`)･ﾟ･｡
Sat Jul 25 07:11:12 PDT 2015 --  ディエちゃんのレポ見てて思うけど中国語無知な我はディエちゃんと会話ができない
Sat Jul 25 06:46:14 PDT 2015 --  【Seventeen サイン会 エスクプス】 日本にきたらどこにいってみたい？？ ディズニーランド 彼曰く前々からまじで行きたいらしいですwww pic.twitter.com/y79C5sRfui
Sat Jul 25 07:03:48 PDT 2015 --  めっちゃ過疎じゃん？
Sat Jul 25 06:26:21 PDT 2015 --  @the_8xx 可愛すぎ→ミョンホ→サキンホ→サキチ、、サキチ！！！！ってなって送った(⌒-⌒; )♡
Sat Jul 25 06:57:34 PDT 2015 --  ひっざ（泣）（泣）ディちゃんのひっざ（泣）（泣）（泣） pic.twitter.com/DrqD3Oa4z1
Sat Jul 25 05:09:08 PDT 2015 --  【仁川サイン会レポ©guojeu】 #セブチ #ミンギュ ファン: ごめんね特別なプレゼントは用意してないの… ミン: (近づいてファンの手を握る) ファン: でも！！私がプレゼントです^^ ミン: (手を握りながら)他のメンバーにはそんなことしちゃダメだからね？
Sat Jul 25 02:45:20 PDT 2015 --  妹はエッセムに繰り出していっただる〜わし今からレッスン〜ｗｗｗｗｗｗｗｗｗｗきつい〜ｗｗｗｗｗ
Sat Jul 25 02:44:46 PDT 2015 --  過疎だね
Sat Jul 25 02:44:34 PDT 2015 --  あちなみに面接のあとはディバイトッ
Sat Jul 25 02:44:21 PDT 2015 --  今からレッスンで明日面接で…しんどっディちゃん助けて
Fri Jul 24 08:14:04 PDT 2015 --  朝からディバイトッだし寝る☆ディバイトッディバイトッ〜！！
Fri Jul 24 08:08:21 PDT 2015 --  @the_8xx ぇっ…じゃぁわしハンソルのマスターボールに入ろ…
Fri Jul 24 08:03:09 PDT 2015 --  明日からディちゃん持ち歩く pic.twitter.com/BIYfxoFJ7l
Fri Jul 24 07:54:22 PDT 2015 --  ディはマスターボールだけどブーちゃんモンスターボール
Fri Jul 24 07:51:40 PDT 2015 --  わかるディちゃんポケモンボールに入れて持ち歩きたい
Fri Jul 24 07:49:22 PDT 2015 --  ブーちゃんほしいポケットに入れて持ち歩きたい
Fri Jul 24 07:45:53 PDT 2015 --  ディバイトッディバイトッディバイトッ明日朝からディバイトッ！！ディバイトッって言えば頑張れそうじゃない？？ディバイトッ！！ディバイトッ pic.twitter.com/ohNMuj90NW
Fri Jul 24 07:42:02 PDT 2015 --  Hoshi wearing specs I am ok I think I am pic.twitter.com/6HOy8xd8he
Fri Jul 24 07:41:29 PDT 2015 --  明日バイトッ（鬱）ディバイトッあっなんか頑張れそうディバイトッ
Fri Jul 24 07:01:23 PDT 2015 --  @the_8xx チョーカー何個付けれる？
Fri Jul 24 07:04:01 PDT 2015 --  隠してるんや https://twitter.com/23____hong1s/status/624580495578279936 …
Fri Jul 24 07:03:54 PDT 2015 --  ちゃうやん、今日のディちゃん短い髪がタイプだって言ったんやでわし短い髪やんそこ誰かすごいなって言おう？
Fri Jul 24 07:01:46 PDT 2015 --  マッシュさんて方になりたい（小声）これはガチでなりたい（小声）いや綺麗過ぎ（小声）ディちゃんペンなら割と病んでた（小声）
Fri Jul 24 06:53:38 PDT 2015 --  【朗報】 お前ら〜よく聞け？？？？？？？？？？ 今日のディちゃんは短い髪がタイプだって（照）（照）（照）（照）（照）
Fri Jul 24 06:42:24 PDT 2015 --  まってｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗ綺麗すぎまってｗｗｗｗｗｗｗｗｗｗRT
Fri Jul 24 06:04:38 PDT 2015 --  ディエイッで検索かけたらわりといるねえ〜ｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗディちゃんって呼ぶしもうｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗ
Fri Jul 24 06:03:21 PDT 2015 --  ねえだから名古屋セブチペンいないの！？！？！ねえ！？！？名札ディエイッほしいんだけどれ？！
Fri Jul 24 06:02:12 PDT 2015 --  オレンヂ注ぐディエイッ可愛すぎて引きずる pic.twitter.com/CFPZ6NkhBH
Fri Jul 24 05:58:17 PDT 2015 --  名古屋セブチペンいないの！？！？
Fri Jul 24 05:55:12 PDT 2015 --  コジチャンそれしんどいｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗ
Fri Jul 24 05:44:53 PDT 2015 --  やっぱ星宇治ウォンギュシッパーです失礼しましたミョンソル可愛いから見守るだけであってミョンソルにホモとかいらないわ
Fri Jul 24 05:42:27 PDT 2015 --  からのウォンギュな
Fri Jul 24 05:42:01 PDT 2015 --  え？？？？？短い髪？え？なにディエイッタイプ日替わりなの？え？
Fri Jul 24 05:40:34 PDT 2015 --  速攻質問タイムソミョンホ Q.好きなタイプは? A.優しくて可愛い子 Q.長い髪と短い髪どっち派? A.短い髪 Q.ミョンホ結婚しよ A.おぉ... ((他爆笑))「「おぉってwwwwww」」 pic.twitter.com/ReIxORYonI
Fri Jul 24 05:41:16 PDT 2015 --  ミョンソル推すとは言ったものの星宇治きてるんだった
Fri Jul 24 05:39:55 PDT 2015 --  ミョンソル全然営業の絡みしかないけどかわいいからミョンソル推す
Fri Jul 24 05:39:18 PDT 2015 --  まあようにミョンソルシッパー
Fri Jul 24 05:38:17 PDT 2015 --  両端にステューシー奴置いたらあかん思うんやんか〜離すな危険 pic.twitter.com/CV9UbfmcgW
Fri Jul 24 04:53:53 PDT 2015 --  pic.twitter.com/swy8k6Qgue
Fri Jul 24 04:51:25 PDT 2015 --  ミンハオかわいずるちょいまて〜
Fri Jul 24 04:45:34 PDT 2015 --  だからミョンホとハン空仲良し
Fri Jul 24 04:45:46 PDT 2015 --  ワシと佐吉はビミョ
Fri Jul 24 04:46:45 PDT 2015 --  それなあ〜…（爆笑） https://twitter.com/____rapperb/status/624546007318040576 …
Fri Jul 24 04:45:37 PDT 2015 --  ホシのハンソル見る目がやだ意味がわからない pic.twitter.com/sZFG267806
Fri Jul 24 04:45:09 PDT 2015 --  レッスン終わりにディエイッ見るとディエイッと踊りたくなる
Fri Jul 24 04:44:41 PDT 2015 --  なんかまじでディエイッのお洋服が毎回Bボーイでかっこよすぎるだからダンサーがタイプなんだわ（泣）かっけえ（泣）洒落とる（泣）オレンヂになりたい（泣） pic.twitter.com/FlB2IE8ypk
Fri Jul 24 04:43:02 PDT 2015 --  ハンソラもステューシーかよお前らつよいかよ
Fri Jul 24 04:41:43 PDT 2015 --  @the_8xx オレンヂィ注ぐ８ pic.twitter.com/AmsI5dp3Th
Fri Jul 24 04:41:24 PDT 2015 --  いやてかどうやってみてる？
Fri Jul 24 04:41:11 PDT 2015 --  本日のディエイッください
Fri Jul 24 04:39:01 PDT 2015 --  ディエイッ今日はステューシーかよ（泣）もう強い（泣）ｶﾜ(・∀・)ｲｲ!!
Thu Jul 23 23:44:08 PDT 2015 --  韓国料理屋で働きたい
Thu Jul 23 20:27:11 PDT 2015 --  ティーザーかよ（泣）
Thu Jul 23 08:00:51 PDT 2015 --  ディエイッすき家しそろそろ寝るかな
Thu Jul 23 07:46:28 PDT 2015 --  耳痛いポーズ pic.twitter.com/RqUTmVToUo
Thu Jul 23 07:40:18 PDT 2015 --  クプス先輩はラクダ見る pic.twitter.com/SFIlVnBHcN
Thu Jul 23 07:40:12 PDT 2015 --  『何カップ？んーBかな！Bでしょ！ねえ！ちっせ〜』 pic.twitter.com/qHaBqkNlgl
Thu Jul 23 07:36:14 PDT 2015 --  ラクダの彼女ヅラ浮上〜
Thu Jul 23 07:31:51 PDT 2015 --  あーいいいいガチドキドキした https://twitter.com/the_8xx/status/624225286817603584 …
Thu Jul 23 07:34:02 PDT 2015 --  やっぱりホラーはウォヌやな https://twitter.com/dk__17/status/624225416841048064 …
Thu Jul 23 07:31:02 PDT 2015 --  ちょ辞めて〜（笑）鍵垢からのリツイートやめて〜（笑）裏垢で叩かないで〜（笑）
Thu Jul 23 07:31:20 PDT 2015 --  ウォヌのあぐらの上に座って『ビビってんの？笑』「びびってないよ〜」っていう会話をしながらホラー見たい pic.twitter.com/mpt8WgchRW
Thu Jul 23 07:28:32 PDT 2015 --  しんどっｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗおつむきついｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗ
Thu Jul 23 07:27:15 PDT 2015 --  『おつむ替えよか？』 pic.twitter.com/NJLtcD2D91
Thu Jul 23 07:25:20 PDT 2015 --  ホラーはウォヌとしか見たくないな〜ウォヌオッパ
Thu Jul 23 07:24:23 PDT 2015 --  あかんわ…第一条件ラクダの世話ができる女やもん https://twitter.com/chibitan_1122/status/624222703818399744 …
Thu Jul 23 07:22:22 PDT 2015 --  『怖いん？』 pic.twitter.com/dWpC6LMUlT
Thu Jul 23 07:20:40 PDT 2015 --  @the_8xx でもほんとうは怖いけど黙って手を強く握ってる
Thu Jul 23 07:19:07 PDT 2015 --  え、宇治無言で震えてほしすぎる
Thu Jul 23 07:20:00 PDT 2015 --  付き合いなよ https://twitter.com/chibitan_1122/status/624222196211191808 …
Thu Jul 23 07:19:40 PDT 2015 --  ディエイッは怖い？これ怖い？ダイジョブ？って聞いてくれる大好き
Thu Jul 23 07:18:09 PDT 2015 --  クプスこ彼女ヅラだれ？あ、ハルニム pic.twitter.com/WnzGwhZ3uE
Thu Jul 23 07:14:41 PDT 2015 --  彼女ヅラは全員叩かれろラクダ飼え
Thu Jul 23 07:13:00 PDT 2015 --  あれ？ディノヤマも彼女ヅラ女？？ｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗ
Thu Jul 23 07:11:45 PDT 2015 --  @the_8xx クプスはラクダちゃう
Thu Jul 23 07:10:33 PDT 2015 --  顔の話は病むからラクダ投下 pic.twitter.com/MOgJuzBN7A
Thu Jul 23 07:09:57 PDT 2015 --  可愛い奴が自分の顔のこのパーツが嫌だとかまじで理解できない
Thu Jul 23 07:05:58 PDT 2015 --  この感じで晒して、え〜何言ってるん可愛いやん〜っていう流れ期待してるやろ？ほんまにちゃうからもう人間やめたい
Thu Jul 23 07:03:28 PDT 2015 --  サキチcamon now
Thu Jul 23 07:03:37 PDT 2015 --  お？サキチ、お？？(煽り)
Thu Jul 23 07:05:01 PDT 2015 --  はもうブロックすんぞ https://twitter.com/chibitan_1122/status/624218348633505792 …
Thu Jul 23 07:03:06 PDT 2015 --  なあ〜そういう現実ならわしも嬉しいんやけどな〜 https://twitter.com/chibitan_1122/status/624217837247184897 …
Thu Jul 23 07:01:07 PDT 2015 --  サキチ見てみたい
Thu Jul 23 07:01:43 PDT 2015 --  サキチ晒そか？
Thu Jul 23 07:02:28 PDT 2015 --  死んで？ https://twitter.com/____rapperb/status/624217834353131520 …
Thu Jul 23 07:00:17 PDT 2015 --  サ吉のセルカ見たことないな
Thu Jul 23 07:01:21 PDT 2015 --  人様に晒せるような顔面じゃないので https://twitter.com/chibitan_1122/status/624217472959295489 …
Thu Jul 23 07:00:35 PDT 2015 --  だからあディエイッペン美人かよ(T_T)(T_T)(T_T) わし一人ブスディエイッペンかよ(T_T)(T_T)(T_T) まあよかろうブスがいるから美人がいるんやで！なあ！
Thu Jul 23 06:59:30 PDT 2015 --  それだそれだ。。。わしのようなブスの方がだんだん可愛く見えてくるって。。。美人にはすぐ飽きるでしょ？みんな？
Thu Jul 23 06:56:49 PDT 2015 --  多少ブスの方が見分けつくから愛着湧くやろ？アサイーを愛してくれ
Thu Jul 23 06:15:21 PDT 2015 --  フォロー外すぞこら
Thu Jul 23 06:10:47 PDT 2015 --  はやく結婚して https://twitter.com/dk__17/status/624204921366118401 …
Thu Jul 23 06:10:22 PDT 2015 --  まってディエイッ人気すぎかよ（泣） pic.twitter.com/oOvPeuQg4k
Thu Jul 23 06:08:12 PDT 2015 --  今日のMカそんよらあ抜かれなさすぎて萎えた
Thu Jul 23 04:41:38 PDT 2015 --  チャルジャヨ早い
Thu Jul 23 04:29:17 PDT 2015 --  @pledis_17 마리사라고 불러!
Thu Jul 23 03:54:48 PDT 2015 --  ナラ姫がね｡･ﾟ･(ﾉД`)･ﾟ･｡｡･ﾟ･(ﾉД`)･ﾟ･｡
Thu Jul 23 03:54:22 PDT 2015 --  いやまじかわいすぎる｡･ﾟ･(ﾉД`)･ﾟ･｡｡･ﾟ･(ﾉД`)･ﾟ･｡｡･ﾟ･(ﾉД`)･ﾟ･｡｡･ﾟ･(ﾉД`)･ﾟ･｡
Thu Jul 23 03:52:48 PDT 2015 --  はあもう姫かわいすぎるまじでナラ姫芸術だわ（泣）（泣）（泣）（泣）
Thu Jul 23 03:51:38 PDT 2015 --  アアアア（ ; ; ）（ ; ; ）（ ; ; ）ナラ姫かわいいリピった（ ; ; ）（ ; ; ）（ ; ; ）（ ; ; ）
Thu Jul 23 01:39:50 PDT 2015 --  自粛してほしいなあ〜（心の声）
Wed Jul 22 23:18:43 PDT 2015 --  イワコデジマイワコデジマ！本怖！ゴジギリ！ pic.twitter.com/Qc1eW2Mzvc
Wed Jul 22 23:26:47 PDT 2015 --  妖怪チョーカー（ディエイッ） 【属性】チョーカー属 【特徴】みんなのチョーカーを奪っていく。あなたの周りでチョーカーが無くなったことはありませんか？？もしかしたらディエイッの仕業かも……？
Wed Jul 22 23:28:48 PDT 2015 --  ジュンフィってジキルとハイド
Wed Jul 22 23:28:20 PDT 2015 --  もうなんかもうクプスしんどい萌えというよりしんどい pic.twitter.com/KD8FSFxLHL
Wed Jul 22 23:24:26 PDT 2015 --  ああもうチョーカーじゃなくて首輪つけたい（意味深） pic.twitter.com/7Rho2F9rHY
Wed Jul 22 23:23:52 PDT 2015 --  こないだからチョーカーなくしてんのやけどもしかしてディエイッ取った？
Wed Jul 22 23:21:47 PDT 2015 --  悪意があるツイート（震） https://twitter.com/dk__17/status/624101965140615168 …
Wed Jul 22 23:19:29 PDT 2015 --  ノリが夜中
Wed Jul 22 23:17:03 PDT 2015 --  「手越風セルカー、ゎら」 pic.twitter.com/ckmQbyyBsb
Wed Jul 22 23:15:34 PDT 2015 --  @the_8xx 通報した
Wed Jul 22 23:16:35 PDT 2015 --  やばい！クプス逃げて！警察がきちゃう！！ pic.twitter.com/PXarp5YCMY
Wed Jul 22 23:14:27 PDT 2015 --  @the_8xx イってる
Wed Jul 22 23:15:41 PDT 2015 --  『ラクダの小屋なぅーヮラ』 pic.twitter.com/60HQy5MqOv
Wed Jul 22 04:25:32 PDT 2015 --  こんなに楽しそうにハブられてるやつは初めて見たぞ pic.twitter.com/bddtRnPjo4
Wed Jul 22 23:13:49 PDT 2015 --  『ラックダラックダラックダ』 pic.twitter.com/G1tTbdMyf0
Wed Jul 22 23:05:59 PDT 2015 --  エスクプスってそっと発音すると連続すかしっ屁みたい
Wed Jul 22 23:06:07 PDT 2015 --  春先のおじいちゃんかよ、
Wed Jul 22 23:06:59 PDT 2015 --  もうクプスおじいちゃんって呼ぶぞ pic.twitter.com/dSQMFLXm2u
Wed Jul 22 23:05:43 PDT 2015 --  まって体型だけみたらおじいちゃん無理吹いたRT
Wed Jul 22 23:04:53 PDT 2015 --  エスクプス着膨れ激しい pic.twitter.com/2chnC1rnzp
Wed Jul 22 23:02:18 PDT 2015 --  クプスがジョンハンのことラクダやって認識してそうで怖い pic.twitter.com/8ZW1QYDdsN
Wed Jul 22 22:58:00 PDT 2015 --  ドギョムなんて言うてんのアイゴーのあとなんか可愛いねんけど
Wed Jul 22 22:55:18 PDT 2015 --  「いないなあ〜いっ？ばあっ！ってやると思ったか？おまえらよ〜く来たな。俺らに会うまでにいくら貢いだんだ？言ってみ。」 pic.twitter.com/1sG6xsLtcl
Wed Jul 22 22:51:51 PDT 2015 --  ドギョムがディエイッにお利口さんですね〜みたいなこと言うところがやばいかわいい
Wed Jul 22 22:48:51 PDT 2015 --  やっと見つけた死ぬわあ https://youtu.be/63mZ7e1t6_w 
Wed Jul 22 22:38:58 PDT 2015 --  パンッ！プ〜〜ン pic.twitter.com/qS1bWPbcrl
Wed Jul 22 22:35:40 PDT 2015 --  ピンク野郎かわいいねん
Wed Jul 22 20:14:30 PDT 2015 --  150719 인가막방팬미 지훈이가 진짜 귀요미 맞아요>_< 요즘 세상에서 제일 애교가 무섭다는 우리지후니 귀요미송 #우지 #지훈 #세븐틴 pic.twitter.com/XCCIjy3wpi
Wed Jul 22 22:31:10 PDT 2015 --  新しいみんなの反応っていうツイッターの通知がミョンホの反応にみえた
