Thu Aug 13 04:11:27 PDT 2015 --  HAPPY BIRTHDAY pic.twitter.com/0KX6D3fORU
Fri Dec 26 21:11:25 PST 2014 --  Real pic.twitter.com/1Aj7kP37WN
Fri Dec 26 21:20:26 PST 2014 --  #twitter #instagram #tbh https://vine.co/v/OHIBd23dgtl 
Fri Dec 26 18:11:37 PST 2014 --  "are you _____ from twitter?" pic.twitter.com/KFP08f8C0w
Thu Dec 25 16:35:39 PST 2014 --  We gon get weird tonight lol. #Meth #BreakingBad #ItsCandy http://instagram.com/p/xDM4k7PwSN/ 
Thu Dec 25 15:18:14 PST 2014 --  Christmas selfie. Merry Christmas everyone! I felt like my Jack Skellington shirt was appropriate lol… http://instagram.com/p/xDEBihPweE/ 
Wed Dec 24 22:47:00 PST 2014 --  Once #Virgo gets something set in their mind, there is usually no turning back from it.
Wed Dec 24 19:19:00 PST 2014 --  Ph'nglui mglw'nafh Cthulhu R'lyeh wgah'nagl fhtagn. pic.twitter.com/2hZrR0UwLd
Wed Dec 24 19:31:37 PST 2014 --  Tell me more about this... *southern accent* CHRISTMASSSSSS pic.twitter.com/MoVnVVHpgt
Wed Dec 24 19:47:05 PST 2014 --  #Virgos are worriers but they do not show it and as a result may suffer from build ups of stress.
Tue Dec 23 20:11:03 PST 2014 --  He survived the curve pic.twitter.com/TU76vteEw5
Tue Dec 23 21:20:30 PST 2014 --  I’m weak pic.twitter.com/nbTl7L4zfC
Mon Dec 22 10:38:13 PST 2014 --  the pioneers used to ride these babies for miles pic.twitter.com/95aJN2sObW
Tue Dec 23 20:40:41 PST 2014 --  Merry Christmas from the cats hahaha http://instagram.com/p/w-fVmbvwWD/ 
Mon Dec 22 21:17:04 PST 2014 --  #Virgos are professionals at walking away. Its not that they can't handle conflict, they just don't put effort into things with no value.
Mon Dec 22 21:29:47 PST 2014 --  I'm tired of seeing this nigga John Cena wrestling bruh like drop a album already nigga hip hop needs saving
Mon Dec 22 14:09:25 PST 2014 --  Happy birthday to one of my best friends! She is the most kindest, sweetest, & most talented person I… http://instagram.com/p/w7Nw54PwSZ/ 
Mon Dec 22 13:33:52 PST 2014 --  We're gonna have a nice little movie marathon #HarryPotter #Marathon #BluRay http://instagram.com/p/w7JskTvwbY/ 
Sun Dec 21 18:08:58 PST 2014 --  inspirational quotes pic.twitter.com/JIg13UIuju
Sun Dec 21 20:00:07 PST 2014 --  Me at social gatherings http://twitter.com/Dory/status/546787310592065536/photo/1pic.twitter.com/iOcu60Qini 
Sun Dec 21 22:17:01 PST 2014 --  #Virgos usually are the first to be talked about but, the last to be confronted. You won't like their bad side.
Sun Dec 21 09:21:40 PST 2014 --  The Megalodon. pic.twitter.com/CNI4QyjKV1
Sun Dec 21 14:00:09 PST 2014 --  All the time pic.twitter.com/Fvys2WcOiF
Sun Dec 21 13:42:46 PST 2014 --  Sterling is getting so big, he's the baby of the family and the biggest http://instagram.com/p/w4l64PvwRb/ 
Sat Dec 20 17:00:17 PST 2014 --  tbh http://twitter.com/SincerelyTumblr/status/546429893874302976/photo/1pic.twitter.com/4bycPmm5gk 
Fri Dec 19 10:36:39 PST 2014 --  rt if ur Beyoncé pic.twitter.com/u5tXtMrXCW
Thu Dec 18 18:35:17 PST 2014 --  CRYING pic.twitter.com/i8IuxseSy3
Wed Dec 17 20:27:01 PST 2014 --  Sandy Claws and his ghost dog reindeer wish you a Scary Christmas! #DisneyHolidays pic.twitter.com/R62gxN9SK9
Thu Dec 18 22:06:05 PST 2014 --  you shouldn't be sad because sad spelt backwards is das and das not good
Thu Dec 18 20:19:49 PST 2014 --  So I never watched orange wool till today&omg I was missing some hilarious shit @Millbeeful & @SuperMCGamer I'm gonna binge watch EVERYTHING
Tue Dec 16 22:46:11 PST 2014 --  I liked a @YouTube video http://youtu.be/5eZyspecXJE?a  I Smell Like Beef Original Extended Version #beefbaby
Tue Dec 16 22:53:43 PST 2014 --  Burn pic.twitter.com/jnN0OgI8kM
Wed Dec 17 19:56:53 PST 2014 --  Americas Next Top Gay Owl https://vine.co/v/O6gHdtYPqij 
Wed Dec 17 13:19:09 PST 2014 --  Black kitty came to see me when I went to get jon, she doesn't have a collar anymore so she's gonna… http://instagram.com/p/wuQCaXPwYT/ 
Tue Dec 16 20:41:49 PST 2014 --  When the ass is too much for your eyes to handle http://vine.co/v/M6nDiMdbxUV 
Tue Dec 16 15:22:30 PST 2014 --  I was introduced to this pizza place by my co worker & omg it changed my life, it was huge and bomb AF! http://instagram.com/p/wr5XA-vwZa/ 
Mon Dec 15 23:12:18 PST 2014 --  I'm obsessed with this song. http://instagram.com/p/wqKVBivwdn/ 
Sun Dec 14 18:31:43 PST 2014 --  http://instagram.com/p/wnFbINPwfH/ 
Sun Dec 14 18:11:51 PST 2014 --  Pre gaming in mike lol. http://instagram.com/p/wnDJmTPwbR/ 
Sun Dec 14 18:01:05 PST 2014 --  Ready for the EWC Christmas party http://instagram.com/p/wnB6ymPwZS/ 
Thu Dec 11 23:55:20 PST 2014 --  おもてとうらでがんす。 pic.twitter.com/QhMlelnNDD
Sat Dec 13 23:15:34 PST 2014 --  When u lookin bomb as hell and ain't got nothin to do https://vine.co/v/O7zmQtijpu3 
Thu Dec 11 04:19:04 PST 2014 --  me in one vine http://vine.co/v/OvLXbIHnmxL 
Fri Dec 12 21:46:50 PST 2014 --  Omg I can't with this hahaha! http://instagram.com/p/wiSKehPwSD/ 
Fri Dec 12 21:26:49 PST 2014 --  I tried lol http://instagram.com/p/wiP3zNPwfr/ 
Fri Dec 12 21:15:27 PST 2014 --  I was missed by my babies http://instagram.com/p/wiOkjqvweO/ 
Thu Dec 11 23:10:05 PST 2014 --  Amazing view of Manhattan #nyc http://ift.tt/12Uw4KT  pic.twitter.com/QV225GXF0E
Fri Dec 12 00:17:02 PST 2014 --  Don't play with a #Virgo's feelings. They may still want you but they are good at walking away from things that don't deserve them.
Fri Dec 12 00:47:01 PST 2014 --  One way to break a #Virgo down is physical affection. They respond very well to hugs & kisses.
Fri Dec 12 01:17:02 PST 2014 --  If #Virgo say "I guess" while texting, they actually mean "I don't give a damn."
Tue Dec 09 16:24:20 PST 2014 --  Oh how I've missed you #ImHome #ItSmells #Food @ Super Burger Drive In http://instagram.com/p/wZ-3rzvwSH/ 
Mon Dec 08 01:25:31 PST 2014 --  I literally fell asleep for like 15mins & had a horrible dream. I just can't today
Sun Dec 07 17:38:06 PST 2014 --  hoes be like "hoes be like" but they be the hoes that be like.
Fri Nov 28 07:24:22 PST 2014 --  This makes me sad pic.twitter.com/DhDZzt3Ikd
Sun Dec 07 18:08:46 PST 2014 --  Coven is finally on netflix! I've been looking forward to watching this since it came out #WitchCraft… http://instagram.com/p/wVBO3vvwX8/ 
Sat Dec 06 16:26:25 PST 2014 --  "You should smile more" "You wear too much makeup" "Your eyebrows are too big" "You look too mean" you this you that pic.twitter.com/C6GhSOXiFX
Fri Dec 05 22:15:21 PST 2014 --  Tuesday needs to be here already, I'm ready to see my friends/Family http://instagram.com/p/wQT3JBPwX_/ 
Fri Dec 05 01:00:41 PST 2014 --  CHRISTMAS DRINKING GAME Place a Santa hat on the corner of your TV and every time someone wears it... DRINK pic.twitter.com/maUoKcvi2K
Thu Dec 04 23:05:53 PST 2014 --  From a few days ago. http://instagram.com/p/wN02aBPwbu/ 
Thu Dec 04 21:17:25 PST 2014 --  Oliver all up in my face http://instagram.com/p/wNocAKvwVu/ 
Tue Dec 02 23:14:57 PST 2014 --  Something's different lol pic.twitter.com/j8j911Rnwm
Wed Dec 03 13:16:26 PST 2014 --  Cuddles with my babies on this perfect gloomy cold day http://instagram.com/p/wKMmShvwYJ/ 
Tue Dec 02 19:00:18 PST 2014 --  *yodeling* pic.twitter.com/UPcAlrExhw
Mon Dec 01 14:47:26 PST 2014 --  Black kitty walked me to my car before I went to work http://instagram.com/p/wFNa-_vwYh/ 
Sat Nov 29 20:14:52 PST 2014 --  Omg you're so good #StrawberryStarburst http://instagram.com/p/wApTb6PwQP/ 
Thu Nov 27 23:27:21 PST 2014 --  My babies having their feast #Oliver #Sterling #Lily #CatsOfInstagram http://instagram.com/p/v71vcmPwTw/ 
Thu Nov 27 18:17:48 PST 2014 --  Our first Thanksgiving as a wedding couple and his work decided to be a dick, the holidays suck. http://instagram.com/p/v7SUV6PwXd/ 
Thu Nov 27 17:15:54 PST 2014 --  I'm thankful for my eyebrows and my lips http://instagram.com/p/v7LO8NvwTk/ 
Wed Nov 26 12:43:34 PST 2014 --  I would not trust Megan to be my friend pic.twitter.com/Bl7ZRFxC7J
Thu Nov 27 11:20:07 PST 2014 --  When you hand the turkey the aux cord pic.twitter.com/8hyhUY2dzP
Wed Nov 26 17:43:46 PST 2014 --  Black kitty is back! She has a collar bit is so skinny, she's gettin foods and lovies from me http://instagram.com/p/v4poMUvwR7/ 
Wed Nov 26 15:50:11 PST 2014 --  The best picture I have of lily #Lily #LittleFat http://instagram.com/p/v4coQmPwY_/ 
Wed Nov 26 13:40:28 PST 2014 --  I have high expectations for this @RachLWhitehurst pic.twitter.com/zQmjJaRc7x
Fri Nov 14 20:10:19 PST 2014 --  pic.twitter.com/GBS3ckDW4X
Sun Mar 09 16:05:42 PDT 2014 --  my life in a nutshell. pic.twitter.com/QrJKpNiRuT
Sun Nov 23 18:27:17 PST 2014 --  When babe tries to be cute with you after he made you mad pic.twitter.com/7Nyq65U6U2
Sun Nov 23 18:43:01 PST 2014 --  Cats are so mysterious pic.twitter.com/4s4yRISE4g
Sun Nov 23 20:43:53 PST 2014 --  Y'all quick pic.twitter.com/yam5XP3TQ6
Sun Nov 23 17:16:13 PST 2014 --  proud supporter of messy hair and sweatpants
Sun Nov 23 17:32:58 PST 2014 --  Lmao where did that come from https://vine.co/v/MbOQFEpnpl2 
Sun Nov 23 17:53:43 PST 2014 --  Yo momma http://vine.co/v/M1rEEAvrwtP 
Sat Nov 22 20:16:21 PST 2014 --  my starter pack pic.twitter.com/tQT1qIeOSZ
Sat Nov 22 18:28:23 PST 2014 --  Welp it's official I miss my purple hair so much I wanted to go back to my natural for a while but… http://instagram.com/p/vubjfEPwZA/ 
Fri Nov 21 19:37:03 PST 2014 --  I bought jon a ugly xmas sweater in his football team and I think it's adorable! http://instagram.com/p/vr-nhKPwVm/ 
Fri Nov 21 16:46:22 PST 2014 --  New lipsticks http://instagram.com/p/vrrFYLvweR/ 
Fri Nov 21 15:21:28 PST 2014 --  Lily's winter coat is comin in nice and fluffy, she looks like a little marshmallow lol http://instagram.com/p/vrhXhtvwcF/ 
Thu Nov 20 16:47:30 PST 2014 --  When you keep forgetting you don't have a bae to text back https://vine.co/v/O5ValO0WZUp 
Thu Nov 20 16:19:19 PST 2014 --  I'm obsessed! #Ombre #Balayage http://instagram.com/p/vpDMTkvwRD/ 
Thu Nov 20 15:34:45 PST 2014 --  I was finally able to do some fun creative stuff at work. Special thanks to my girl zaira for letting… http://instagram.com/p/vo-F4HPwQC/ 
Sat Nov 08 18:00:51 PST 2014 --  me hanging out alone vs me hanging out with friends pic.twitter.com/rgEVGA8Qrs
Tue Jun 10 15:46:55 PDT 2014 --  SHE WASNT READY pic.twitter.com/uKWCheXlsk
Wed Nov 19 18:57:43 PST 2014 --  Wipe her forehead with a towel like a boxer to let her know she doing a good job sucking dick
Wed Nov 19 21:39:04 PST 2014 --  pic.twitter.com/CWJ6fPfOB2
Wed Nov 19 17:12:10 PST 2014 --  Tina goes Goth in this week's new issue of @DynamiteComics #bobsburgers! Available NOW! http://fox.tv/11gj41B  pic.twitter.com/YTfn781HMw
Wed Nov 19 15:54:25 PST 2014 --  Batty Koda http://instagram.com/p/vmbjJqvwaB/ 
Wed Nov 19 11:21:34 PST 2014 --  #MaxIsABabe #GoofyMovie #Disney http://instagram.com/p/vl8UuIvwcg/ 
Tue Nov 18 20:49:27 PST 2014 --  First Hot Chocolate of the season http://instagram.com/p/vkYhFmvwef/ 
Tue Nov 18 09:17:43 PST 2014 --  Business attire at supercuts is the stupid fucking thing I've heard. I'm cutting hair, let me dress how I want. I hate that place.
Mon Nov 17 20:06:06 PST 2014 --  Words cannot express how Happy I am right now. I own my absolute favorite movie, eating pizza in my… http://instagram.com/p/vhuwt_PwW6/ 
Sun Nov 16 19:29:19 PST 2014 --  All 3 cats are in their beds sleepin! http://instagram.com/p/vfFwdsPwde/ 
Sat Nov 15 22:30:23 PST 2014 --  Mood: pic.twitter.com/4H3MuP958g
Sun Nov 16 18:55:27 PST 2014 --  I got GLOVES for my GLOVE ACTION FIGURE!! pic.twitter.com/dr8XgJvjVM
Sun Nov 16 17:15:28 PST 2014 --  I put sterling in my onesie lol #BatCat http://instagram.com/p/ve2cLJvwUM/ 
Sat Nov 15 21:46:46 PST 2014 --  SHE SOUND JUST LIKE BEYONCÈ & NICKI MINAJ https://vine.co/v/MVa1QdbBAd3 
Sat Nov 15 22:36:34 PST 2014 --  Literally me all day every time I'm out of the house, mostly when I'm at work. #RatherBeAtHome… http://instagram.com/p/vc2ZBaPwbb/ 
Sat Nov 15 18:50:25 PST 2014 --  Cut the ratchet claws down to a basic mellow manicure I feel weird with these, feat color on my hand… http://instagram.com/p/vccgr5PwUA/ 
Fri Nov 14 19:58:07 PST 2014 --  Finally got my Bat onesie! I'm in love with it! Now I'm ready for the cold! http://instagram.com/p/vZ_dnGPwQ-/ 
Fri Nov 14 09:55:57 PST 2014 --  “ @CuteKidVines: When someone steals your thunder http://vine.co/v/OaViqgemgEX ” why does this remind me of @spermballl
Wed Nov 12 17:16:05 PST 2014 --  if you have anything negative to say about this, you deserve to be thrown into a pit of sweaty neckbeard atheists pic.twitter.com/976hmoTt2T
Wed Nov 12 14:03:14 PST 2014 --  I found this on tumblr last night and I can't stop laughing at it, it kills me! #ThoseTeefs http://instagram.com/p/vUNQnQPwWl/ 
Tue Nov 11 20:03:40 PST 2014 --  Sweet jesus, you're back and I never want you to leave. http://instagram.com/p/vSRtrzPwcp/ 
Mon Nov 10 13:46:48 PST 2014 --  Whips and chains excite me pic.twitter.com/bBl7e4dsII
Mon Oct 27 18:15:41 PDT 2014 --  When you can't get the lid off the pickle jar pic.twitter.com/0eFz3cgTef
Sat Nov 08 20:08:22 PST 2014 --  tell me why kylie jenner looks like angie rainbow from shark tales pic.twitter.com/58S3yGimBL
Fri Oct 31 11:28:02 PDT 2014 --  when a girl has an attitude with your girlfriend and you know your girl crazy: pic.twitter.com/kWvdg2Azzh
Sat Nov 08 18:08:38 PST 2014 --  Bruh pic.twitter.com/Z9dePtIDIg
Fri Nov 07 15:46:23 PST 2014 --  LMAO WTF WERE THEY THINKING? http://vine.co/v/Oevp16BDrBF 
Fri Nov 07 19:52:26 PST 2014 --  eyebrows on fleek pic.twitter.com/r2XYtNBwii
Fri Nov 07 22:28:51 PST 2014 --  No chill “@JoeyBishass: Chris Brown wanna be fun dip so bad smh http://twitter.com/JoeyBishass/status/530893197178720256/photo/1pic.twitter.com/AksMWqAk2t ”
Fri Nov 07 12:45:03 PST 2014 --  my face 24/7 pic.twitter.com/frToF0zKhI
Fri Nov 07 13:45:15 PST 2014 --  A humpback whale "bubble-net" feeding in British Columbia, Canada by @ariscaith WOW!! http://www.earth-pics.com/worldmap/north-america … pic.twitter.com/EWrprs3gY8
Wed Nov 05 19:57:08 PST 2014 --  This might kill me, but it'll be so worth it. #CherryVanilla #IceCream #MilkIsDeath http://instagram.com/p/vC0MhFPwQh/ 
Wed Nov 05 17:45:09 PST 2014 --  Bebe lion cuddles (not by his choice) lol #Sterling #Bebe #AlbinoLion http://instagram.com/p/vClF7evwbc/ 
Wed Nov 05 17:23:27 PST 2014 --  Can I just go back to London & just live there and drink hot chocolate all day http://instagram.com/p/vCim6OPwXs/ 
Tue Nov 04 12:56:46 PST 2014 --  I'm depressed, I wanna go back to London and stay there for a while.
Mon Nov 03 20:48:14 PST 2014 --  "What's it like being on your period?" "Well....." pic.twitter.com/ZzprrtwVpJ
Mon Nov 03 20:49:36 PST 2014 --  I got my robe & sweats on, sweet jesus this is amazing!
Sun Oct 19 17:11:42 PDT 2014 --  so true https://vine.co/v/MJZAEDXd05w 
Mon Oct 20 16:20:56 PDT 2014 --  How Ghetto girls trick or treat https://vine.co/v/OqPUpQU3Ijq 
Sun Oct 26 10:24:19 PDT 2014 --  Friendship GOALS https://vine.co/v/OhUEXLXvjBa 
Sun Oct 26 10:26:11 PDT 2014 --  THE FLIP PHONE STRUGGLE http://vine.co/v/OhULxw0LmAE 
Sun Oct 26 15:44:10 PDT 2014 --  WHEN SOMEONE CALLS ME UGLY http://vine.co/v/MAYMBAMWqiV 
Wed Oct 29 17:43:11 PDT 2014 --  WHEN SOMEONE IRRELEVANT TALKS SHIT http://vine.co/v/OKJ1ha9YJ33 
Wed Oct 29 18:54:21 PDT 2014 --  Wait for itttt https://vine.co/v/OAYjJj2V57z 
Thu Oct 30 19:02:06 PDT 2014 --  #TheSturgglesOfAHighNigga https://vine.co/v/Mj3gDu6Q0Jx 
Mon Nov 03 07:18:23 PST 2014 --  Being sad sucks. 0/5. Do not recommend.
Mon Nov 03 09:31:09 PST 2014 --  current mood: pic.twitter.com/4pLfWK9jCN
Mon Nov 03 10:46:04 PST 2014 --  but really pic.twitter.com/aR1DWqifH1
Sat Nov 01 17:56:40 PDT 2014 --  Oliver finally realized how comfy the new beds are! Lily was the only one using em when I bought them… http://instagram.com/p/u4MXUKvwe1/ 
Fri Oct 31 14:45:20 PDT 2014 --  SPIDER SPOTS! pic.twitter.com/Rm0ENVVgNo
Fri Oct 31 11:23:20 PDT 2014 --  Dark lipstick and Jack-o-lantern leggings, work ain't ready for this. Happy Halloween everyone… http://instagram.com/p/u06jiVPwYM/ 
Tue Oct 28 18:27:02 PDT 2014 --  Me trying to handle life pic.twitter.com/n7gbgRbRb2
Thu Oct 30 20:22:38 PDT 2014 --  OCTOBER ONLY LASTED LIKE 2 SECONDS
Thu Oct 30 20:32:12 PDT 2014 --  FREE MY NIGGA BOWSER! pic.twitter.com/16ss99dnja
Thu Oct 30 21:18:24 PDT 2014 --  when Mrs' Puff passes me the AUX cord pic.twitter.com/uTU7mfKFLi
Wed Oct 29 17:48:56 PDT 2014 --  Apparently it's #NationalCatDay so here's my spoiled brats. #Oliver #Sterling #Lily http://instagram.com/p/uwdGD0vwcr/ 
Sun Oct 26 17:38:56 PDT 2014 --  What happens when I sleep http://vine.co/v/OKltv7VdqUg 
Sun Oct 26 22:31:45 PDT 2014 --  mentally calculating the hours I have left before my alarm goes off and hating myself
Sun Oct 26 18:01:57 PDT 2014 --  Treehouse Of Horror marathon, youtube, meatloaf, TWD & pumpkin carving with the hubby today is so nice. I don't wanna go back to work.
Sun Oct 26 13:01:13 PDT 2014 --  When someone has "l probably don't like you" in their bio pic.twitter.com/f9dkHKMlZk
Sun Oct 26 12:14:54 PDT 2014 --  Treehouse Of Horror marathon #TreehouseOfHorror #Simpsons #Halloween http://instagram.com/p/uoIe55PwUP/ 
Sun Oct 26 00:10:28 PDT 2014 --  So we just gonna ignore this or... pic.twitter.com/WeUgpc9XWU
Sat Oct 25 19:00:09 PDT 2014 --  Every girl likes atleast one of these films pic.twitter.com/D28pgrIdBO
Sat Oct 25 15:45:22 PDT 2014 --  My husband was on the same team with @PauseUnpauses
Sat Oct 25 15:42:05 PDT 2014 --  Watching @GuudeLP @PauseUnpauses & @VintageBeefLP stream for #ExtraLife2014 is hilarious
Sat Oct 25 11:44:46 PDT 2014 --  My jams this morning http://instagram.com/p/ulgPSsvwSN/ 
Fri Oct 24 21:02:53 PDT 2014 --  His chin is resting on the table love my Oliver #Oliver #CatsOfInstagram #CuddleBug http://instagram.com/p/uj7UMMvwaX/ 
Fri Oct 24 14:50:33 PDT 2014 --  When a bitch try me but I look too cute to be beefin pic.twitter.com/LUylRmqK1C
Fri Oct 24 15:52:13 PDT 2014 --  Was going to lift Maya up to our new and higher bed ;_; #shesfine #likeaturtle https://vine.co/v/OhdWirzuMbP 
Fri Oct 24 16:04:19 PDT 2014 --  when patchy the pirate said "drop on the deck and flop like a fish" pic.twitter.com/KAy3sjK44Y
Fri Oct 24 14:26:14 PDT 2014 --  Don't give me a cause to use my claws. Absolutely in love with my bloody claws. #Halloween #NailArt http://instagram.com/p/ujN7DZvwVs/ 
Thu Oct 23 18:05:07 PDT 2014 --  Ugh my gel polish chipped already, good thing I'm gettin them changed tomorrow. Lol at Oliver dead in… http://instagram.com/p/uhCLYNPweH/ 
Thu Oct 23 15:29:06 PDT 2014 --  Givin mike a nice detail http://instagram.com/p/ugwUqgvwTR/ 
Wed Oct 22 20:43:01 PDT 2014 --  When people say "today" like ya not cute everyday... https://vine.co/v/OhZ1QuQEHma 
Wed Oct 22 22:47:59 PDT 2014 --  “its britney bitch” — the bible (leviticus 7:58)
Wed Oct 22 15:04:10 PDT 2014 --  JUNGLEJIM4322@YAHOO.COM SPOTTED ON VENICE BEACH pic.twitter.com/TBDHW8iExu
Tue Oct 21 22:02:47 PDT 2014 --  I swear pic.twitter.com/EfQxPK70wS
Tue Oct 21 16:27:39 PDT 2014 --  when you're in class tweeting and someone in your class favorites your tweet pic.twitter.com/LtJ9U1Nl6G
Tue Oct 21 16:47:11 PDT 2014 --  pic.twitter.com/4X6OhaPz0a
Tue Oct 21 17:40:57 PDT 2014 --  My future child https://vine.co/v/OBZZlh1ptav 
Tue Oct 21 19:02:31 PDT 2014 --  More halloween blankets lol I can't stop buying halloween stuff! #Spiderwebs #Halloween http://instagram.com/p/ub_J61PwVv/ 
Tue Oct 21 16:20:48 PDT 2014 --  Saw this cool ass zombie squad jeep on my way home today, it had some sort of weapon mounted on the hood. http://instagram.com/p/ubspiFvwa3/ 
Mon Oct 20 19:50:07 PDT 2014 --  #TipsForGuys pic.twitter.com/68F9ksTKRW
Mon Oct 20 19:56:32 PDT 2014 --  When I'm home alone & somebody knocks on my front door pic.twitter.com/CNiLhkwzhB
Mon Oct 20 20:26:48 PDT 2014 --  Third wheeling with two girls who are best friends is definitely 10X worse than third wheeling a couple
Sat Oct 18 19:47:47 PDT 2014 --  I want more Nemo mini vinylmation key chains mine is getting a little scuffed up. #Vinylmation… http://instagram.com/p/uUV86cPwUf/ 
Sat Oct 18 12:41:18 PDT 2014 --  I need to do my hair http://instagram.com/p/uTlJLmPwZc/ 
Thu Oct 16 22:35:47 PDT 2014 --  My Pumpkin lantern lights above the bed are everything http://instagram.com/p/uPfloYvwcL/ 
Thu Oct 16 01:14:30 PDT 2014 --  Happy birthday to my best fuckin friend of 10years! I love you so much bae have fun in your special… http://instagram.com/p/uNM9Q2PwRp/ 
Wed Oct 15 16:16:57 PDT 2014 --  http://instagram.com/p/uMPcC5Pwa1/ 
Wed Oct 15 13:56:27 PDT 2014 --  Black bed sheets with sterling modeling on em http://instagram.com/p/uL_XAdPwSp/ 
Wed Oct 15 13:40:21 PDT 2014 --  I miss my beautiful baby girl. http://instagram.com/p/uL9hItPwfZ/ 
Tue Oct 14 15:59:25 PDT 2014 --  Halloween cat beds for the brats #Halloween #Oliver #Sterling http://instagram.com/p/uJoo3gPwbW/ 
Mon Oct 13 16:15:01 PDT 2014 --  My little old man fell asleep in lily's bed. #Oliver #SleepyBoy http://instagram.com/p/uHFoNBPwcf/ 
Sun Oct 12 22:05:36 PDT 2014 --  TWD I can't even. #TheWalkingDead #TheWalkingDeadSeasonPremiere #icanteven
Sun Oct 12 09:15:47 PDT 2014 --  #ImThatGirlfriend pic.twitter.com/6uYYMZpxDb
Sat Oct 11 19:00:10 PDT 2014 --  i’m always: 1. annoyed 2. hungry 3. annoyed
Sat Oct 11 21:30:24 PDT 2014 --  What you feel like happens when your foot hangs off the bed. https://vine.co/v/OKPLbz6zZJ2 
Sat Oct 11 22:30:50 PDT 2014 --  omfg https://vine.co/v/MXMi7PPXTp6 
Fri Oct 10 14:53:20 PDT 2014 --  Oh my god pic.twitter.com/7PjtWjR6zC
Thu Oct 09 20:34:51 PDT 2014 --  I don't like forced conversations, forced friendships, forced interactions. I simply do not force things. If we don't vibe, we don't vibe.
Tue Oct 07 17:17:38 PDT 2014 --  Khloe is me pic.twitter.com/XjC86xmbtd
Mon Oct 06 20:26:04 PDT 2014 --  My favorite thing about coming home: putting my hair up and putting on comfy clothes.
Mon Oct 06 18:53:04 PDT 2014 --  Saaaaaaame pic.twitter.com/XFzitjkPK4
Sun Oct 05 18:29:52 PDT 2014 --  yup pic.twitter.com/RoauDTndac
Sat Sep 20 16:44:00 PDT 2014 --  New Twitter Giveaway 10 Winners Win everything pictured. Enter by, favoring, RT & Following Ends 10/03. GOODLUCK pic.twitter.com/KNkkAOsRT0
Thu Oct 02 19:29:33 PDT 2014 --  The mermaids in the last Pirates movie
Wed Oct 01 20:07:15 PDT 2014 --  guess who's back back again pluto's back tell a friend pic.twitter.com/amhawCn0lR
Wed Oct 01 11:28:50 PDT 2014 --  If Ebola comes to my town I'm calling the squad. pic.twitter.com/5SSZCuaEFP
Wed Oct 01 20:25:07 PDT 2014 --  I love my Halloween blankets, I use my black candy one year round & will do the same with the pumpkin… http://instagram.com/p/tootaLvwfV/ 
Wed Oct 01 16:18:59 PDT 2014 --  My Halloween Mickey cup is the best http://instagram.com/p/toMivCvwV-/ 
Wed Oct 01 15:55:20 PDT 2014 --  Another character meet & greet success! #Genie #Jessie #Thor #CruellaDeville #PoohBear #BuzzLightyear… http://instagram.com/p/toJ1f-vwSM/ 
Tue Sep 30 17:41:04 PDT 2014 --  Oogie boogie man song http://instagram.com/p/tlxJF-vwYJ/ 
Tue Sep 30 13:21:37 PDT 2014 --  Beautiful day today #CaliforniaAdventure #Disney #Disneyland http://instagram.com/p/tlTcpHvwct/ 
Mon Sep 29 17:15:18 PDT 2014 --  Starting our pin trading collection #Disney #Disneyland #PinTraders http://instagram.com/p/tjJX4lvwUd/ 
Mon Sep 29 12:33:49 PDT 2014 --  Met #Tigger & #PoohBear so far #Disney #Disneyland http://instagram.com/p/tipLx7PwQV/ 
Sun Sep 28 16:09:36 PDT 2014 --  when you have more than 3 people texting u at the same time pic.twitter.com/C5aF7zVavL
Sun Sep 28 19:55:17 PDT 2014 --  Freshman rap battles http://vine.co/v/OWQvuKzElV5 
Sun Sep 28 21:00:31 PDT 2014 --  pic.twitter.com/NLssUwwFoA
Sun Sep 28 21:39:16 PDT 2014 --  lmao im dead http://vine.co/v/OWMittOaxIx 
Sun Sep 28 14:40:24 PDT 2014 --  Before leaving for Disney I discovered there's two black cats hanging out on our patio, the little one… http://instagram.com/p/tgS4DHvwZ9/ 
Sat Sep 27 19:40:47 PDT 2014 --  Put some Halloween stuff out, jack o lantern wax burner & little lights along the tv stand … http://instagram.com/p/teQdOQPwRb/ 
Sat Sep 27 18:04:53 PDT 2014 --  I'm so happy to have some quality time with my husband & be at the happiest place on earth #Disney… http://instagram.com/p/teFe70vwfC/ 
Fri Sep 26 21:18:05 PDT 2014 --  Enjoy my snaps @BakedBabe420
Fri Sep 26 18:52:08 PDT 2014 --  Thunderstorm days are the best http://instagram.com/p/tbmGFNPwSn/ 
Wed Sep 24 18:44:27 PDT 2014 --  When u forget your corndog at home then remember u brought a back up one pic.twitter.com/5O0jyXRqSP
Wed Sep 24 19:42:26 PDT 2014 --  he killed it http://vine.co/v/O7Vurbg5pWv 
Wed Sep 24 16:43:14 PDT 2014 --  Watch out http://vine.co/v/MU97JUU0qjF 
Tue Sep 23 17:36:59 PDT 2014 --  Came home from work & Jon had this waiting for me #RocketRaccoon #GuardiansOfTheGalaxy http://instagram.com/p/tTvHEtvwTQ/ 
Mon Sep 22 20:00:06 PDT 2014 --  me in the morning pic.twitter.com/6Sr6AqDWUq
Mon Sep 22 22:16:02 PDT 2014 --  #TweetYourLifeInAPicture pic.twitter.com/1PTGtDxAIl
