Thu Aug 13 21:15:34 PDT 2015 --  this my mom pic.twitter.com/JAcQ6NfSKF
Fri Jun 01 19:01:48 PDT 2012 --  #Aries and #Sagittarius need to stop tiptoeing around their feelings and date already!
Fri Jun 01 18:48:36 PDT 2012 --  Ladies: Sleeping with every guy won't make you forget him and Men sleeping with every woman won't get you over her...
Fri Jun 01 18:50:47 PDT 2012 --  Men are born between a woman's legs and spend the rest of their lives trying to get back in them. Why? Because there's no place like home.
Fri Jun 01 18:51:41 PDT 2012 --  Missing someone is a part of loving them. If you're never apart, you'll never really know how strong your love is.
Fri Jun 01 18:53:55 PDT 2012 --  Men: Value the woman, not what you can get out of her.
Fri Jun 01 18:54:55 PDT 2012 --  A person who has truly loved you is the only one who has strength to accept your mistakes...and forgive you for it.
Tue May 29 09:19:45 PDT 2012 --  An #Aries will go after what they want or think they want with passion and energy.
Tue May 29 17:02:19 PDT 2012 --  The best way to torture people is with your happiness, there's nothing more people hate than seeing you be successful.
Tue May 29 20:12:01 PDT 2012 --  I wish I could backspace my mistakes, and delete unwanted memories.
Tue May 29 20:23:17 PDT 2012 --  There's always that one special person that no matter what they've done to you, you still can't let them go.
Sun May 27 13:46:57 PDT 2012 --  I really think im wasting my time
Thu May 24 19:12:41 PDT 2012 --  Thatz crazy life just got real
Thu May 24 19:04:07 PDT 2012 --  Yo R.I.P. man,thatz not kool wen I c him thatz hiz ass,I promise u that,nd I got nothing 2 lose,so itz on.(dam he didnt have 2 check like...
Thu May 24 18:55:50 PDT 2012 --  Yo tha Ave doin tha pussy while itz wet. Money still on my mind fuck theses hoes.
Thu May 24 18:51:38 PDT 2012 --  Cassidy all by myself y thiz song come on. I was feeling all good...wait hold on Nevermind Aye ma im lost can I come home wit u? :-(
Thu May 24 17:43:38 PDT 2012 --  Wen I wake up tha first thing on my mind iz get thiz paper we gonna get thiz money we gonna get thiz money. All day every day(300in1day)
Thu May 24 16:50:55 PDT 2012 --  300 hundred in one day dam I a hustlea nd itz my first day... yo im really tha man of tha year... GET MONEY!!!
Thu May 24 16:30:47 PDT 2012 --  Im need tha streets tha house iz boring
Thu May 24 14:56:47 PDT 2012 --  Just got home bout 2 fix something 2 eat nd watch TV. Today was ok can someone make my nite better please
Thu May 24 11:05:08 PDT 2012 --  It was shining all day nd nw it want 2 rain oh well im still gonna do wat in gonna do
Thu May 24 10:32:37 PDT 2012 --  In class bored cant wait til class over 2 make thiz money. Letz hurry up nd get thiz poppin
Thu May 24 07:06:24 PDT 2012 --  Yea thiz iz my year money making year. Yes I am tha man of year ya Digg
Wed May 23 19:54:07 PDT 2012 --  No music 2 nite im goin 2 sleep nd im not hungry so fuck it. Grind time heavy meter broke ain't no stopping. Shot just got 2 real.
Wed May 23 14:59:57 PDT 2012 --  A wise man once said "Turkey Bacon is like gettin head wit a condom. Yea it's healthier but......"
Wed May 23 14:08:17 PDT 2012 --  Imma selfmade man yes I do B's in tha trap, itz fun so u see c shining from toes 2 cap. :-)
Wed May 23 09:11:26 PDT 2012 --  Dam they shot my man cheese, thatz fuck up
Wed May 23 06:43:44 PDT 2012 --  No class thatz watz up
Tue May 22 17:18:46 PDT 2012 --  So I replace my smoking wit drawing nd itz goin good, I doing something new... I need it :-)
Tue May 22 13:34:56 PDT 2012 --  Yo can thiz sun stay out
Tue May 22 13:33:58 PDT 2012 --  Nigga I b up b4 everybody Lol
Tue May 22 12:48:52 PDT 2012 --  Headed home glad 2 b put of skool wat it do twitter
Tue May 22 10:19:57 PDT 2012 --  On boredom but im still in learning mood on my lunch break
Tue May 22 07:30:22 PDT 2012 --  Aye yo ur buy on a ball, glad I went back 2 skool
Tue May 22 05:45:23 PDT 2012 --  On my way 2 skool letz get thiz day poppin
Mon May 21 18:57:13 PDT 2012 --  "I can't stop missing you wish I was still with u my heart iz still wit u oh oh oh oh girl" yea im mizzin u nd I cant stop
Mon May 21 12:50:06 PDT 2012 --  Dam cuz I hope u ok, but other then that im in tha Crib. Got these job listing so grind time is poppin nw
Mon May 21 09:01:17 PDT 2012 --  Thiz iz y I love class cause we stay cooking
Mon May 21 08:25:32 PDT 2012 --  Back in class time 2 learn. Letz get it poppin :-)
Mon May 21 07:22:32 PDT 2012 --  I Lol at dogs in diapers Lol
Mon May 21 06:32:05 PDT 2012 --  Thank u mizz cherry u a life saver
Mon May 21 04:36:02 PDT 2012 --  Yea no sleep letz keep thiz shit pushin.Im on my grind 10x hard.Ready or not on repeat by #meekmill (Big Chip big bozz iz back bitches) (CG)
Sun May 20 15:58:40 PDT 2012 --  YES FUCK YEA Fuck yea,got a call nd im working thiz weekend, FUCK YEA,Fuck yea I start working yes.(Still cant stop gotta keep pushing) (CG)
Sun May 20 15:01:46 PDT 2012 --  The #Aries goal in life is safety. The climbing, the power, the success -- it's all about feeling safe.
Sun May 20 15:47:44 PDT 2012 --  Thiz is my Sunday,I wonder hw my week gonna look.(Letz get thiz money chip think positive u can do it,keep ur head up nd keep pushing.) (CG)
Sun May 20 15:10:00 PDT 2012 --  My life iz goin up nd got 2 interview thiz weekz letz get thiz poppin boy nd I got money comin 2 me thiz weekend so letz keep it going
Sun May 20 08:22:38 PDT 2012 --  Not feeling good, didn't get no sleep. I feel bad 4 wat I did. Please give me another change, :-( please
Sun May 20 02:16:41 PDT 2012 --  (No sleep chip thatz wat we do nw?) Does anybody got sleeping pillz I cant sleep?
Sat May 19 23:41:53 PDT 2012 --  Cant sleep cause I did her wrong. Itz not fair nd I want u back no I don't want u back I need u back. Ik I can do better wen u by myside Ily
Sat May 19 20:43:37 PDT 2012 --  if u can put me on cuz I would b so grateful nd I could make thiz money fuck wife I can wife my life nd give my life all tha money I want...
Sat May 19 20:40:10 PDT 2012 --  I've been drinking 4 2dayz nw nd I gave u all my heart nd feeling nd u don't want it back, so 4 that Atlanta I hope u would take me back :-)
Sat May 19 15:07:32 PDT 2012 --  Dam ma u can mix like that?
Sat May 19 14:04:06 PDT 2012 --  Good day good day
Sat May 19 13:32:36 PDT 2012 --  Getting thiz tan. Summer im gettin ready 4 u let's get it poppin!!!
Sat May 19 13:03:37 PDT 2012 --  Yo tha Ave doin tha pussy rite nw
Sat May 19 11:21:09 PDT 2012 --  I dont look o er my shoulder, I let it happen cause wen it does all hell gonna break loose. Understand pussy
Sat May 19 05:24:32 PDT 2012 --  Itz 823 nd I had 3 shotz already dam chip u really dont like people.( yea Ik)
Fri May 18 07:00:51 PDT 2012 --  She will never Kno hw 2 love nd she give me choices. Show me real love nd stop fakeing, u was al bout tha money nd u got ur way put so go...
Wed May 16 14:16:52 PDT 2012 --  Single life iz boring im goin 2 tha studio 2 sing bout her. Itz all bout her # Team ER aka lil Twit love u ma
Tue May 15 22:25:27 PDT 2012 --  Pussy Pink . Money Green .
Tue May 15 06:11:34 PDT 2012 --  #single life # music over everything #money over bitches #u lost me #idgaf #fuck family #dont need no one #on my own #no one care (all me...
Tue May 15 06:08:41 PDT 2012 --  U just don't understand do I cant b friends wit u, but thiz wat u want 2 c rite begging nd crying over a months 2 get u back itz cool
Mon May 14 22:00:46 PDT 2012 --  Good .... ... ... nite... ... ...
Mon May 14 19:52:53 PDT 2012 --  Who really add a h in would...? Stay in skool young people's
Mon May 14 18:38:49 PDT 2012 --  Dam I need 2 puck up thiz salt nd my jaw. I feel dumb rite nw. Im going 2 cook something 2 get thiz out my head
Mon May 14 17:21:33 PDT 2012 --  im the fuck bored and nobody text me lol ,
Mon May 14 13:53:44 PDT 2012 --  Home sweet home
Sun May 13 19:59:01 PDT 2012 --  Music on my mind mic mic music on my mind nd im doin it 4 u babe... :-)
Sun May 13 17:21:39 PDT 2012 --  Im not even hungry no more... ... ... hope I can eat after thiz party... ... ... have a good nite ladyz nd gentleman... ... ...
Sun May 13 10:26:47 PDT 2012 --  Idk wat 2 do...
Sun May 13 09:03:28 PDT 2012 --  Can Monday hurry up nd come...
Sun May 13 09:00:07 PDT 2012 --  I love hearing my name... Lol...
Sun May 13 08:25:20 PDT 2012 --  I c no one cant handle my words.Now I c.I change once 4 ya im not doin it again.if u dont like it get out my life,nd that goes 4 u 2... (NR)
Sun May 13 07:22:04 PDT 2012 --  I knew someone was gonna fuck up thiz day nd im glad u did im off tha books 2x man...
Sat May 12 17:46:45 PDT 2012 --  Life iz boring even wen im at a party...
Sat May 12 09:26:45 PDT 2012 --  RT if you love your Mom
Sat May 12 09:36:12 PDT 2012 --  Talkin 2 tha worlds best gf/bf/wifey...
Fri May 11 21:29:53 PDT 2012 --  I hate sleeping alone.
Fri May 11 21:43:13 PDT 2012 --  Hood Rich Kidz
Fri May 11 20:59:20 PDT 2012 --  Travis Porter Debut Album #FromDay1 drops in 17 days
Fri May 11 22:51:05 PDT 2012 --  Cant sleep wit out tha voice,number one u already kno of course...
Fri May 11 08:48:52 PDT 2012 --  Im eating wit out u... wen u get here I fix ur shit... (iz it like that or wat....)
Thu May 10 18:49:54 PDT 2012 --  Nd tha sixers win again... fuck yes...
Thu May 10 15:16:25 PDT 2012 --  Be careful of what you throw away, Be careful what you push away, And think hard before you walk away.
Thu May 10 15:17:10 PDT 2012 --  Yo skool b poppin... (that chicken? Naw thatz catratdog... Lol...)
Wed May 09 23:32:55 PDT 2012 --  Yea Cant wait 2 wake up... imma keep going up... nd wen I get 2 tha top imma keep goin up... Lol...
Wed May 09 20:06:36 PDT 2012 --  will you live, or simply exist?
Wed May 09 21:06:03 PDT 2012 --  U happy now son of bitch, son of bitch u happy... dam... ( Jack "30 rock")
Wed May 09 20:45:47 PDT 2012 --  Yo that fuckin dinner did justice yo... ain't no one want some...?
Wed May 09 18:08:19 PDT 2012 --  Burn notice iz on pop rite nw...
Wed May 09 11:42:46 PDT 2012 --  Reading gettin my head back in 2 tha game...gotta do wat I gotta do best... time 2 kill thiz world wit my mind... letz get thiz poppin... MC
Tue May 08 16:48:14 PDT 2012 --  Yo 4 fuckin Nuttin, man phillies got thiz game all tha way... (even tho we just started...)
Tue May 08 14:04:59 PDT 2012 --  Y some white girl said I would b tha best babydaddy cause of my eyes nd my lipz... Lol...
Tue May 08 14:00:16 PDT 2012 --  Were u wanna go... i wanna go 2 i-h-o-p waffle house... Lol... bitch u in 2 stay in skool...
Tue May 08 08:07:10 PDT 2012 --  Im moving up feeling good... had a good workout nd 2 nite im running anybody down no fuck ya im out... Lol... (selfmade im a made man...)
Tue May 08 05:30:14 PDT 2012 --  New iPod here I come... (since tha other one got took...) matter of fact fuck that iPod I got something better in mind...
Mon May 07 21:49:19 PDT 2012 --  Good nite ladyz nd gentleman...
Mon May 07 21:48:41 PDT 2012 --  #I dont want her 2 kno but if I cant have her I dont wanna b in love or no relationship...itz my heart that kno that u tha one but u dkt...
Mon May 07 21:11:49 PDT 2012 --  these ugly chicks gotta chill... my lust has standards bro.
Mon May 07 21:28:06 PDT 2012 --  Im chopping on everybody family nd all... nd all websites nd no one self... ,'-)
Mon May 07 21:10:47 PDT 2012 --  #If I Had A Gun I rob a bank just 2 get 2 ur heart... ( or am I...)
Mon May 07 21:05:26 PDT 2012 --  #iWillNever Trust a female that has 2stackz in her bank nd her pussy smell like WTF... RNS...
Mon May 07 21:02:12 PDT 2012 --  Yo Idc wat ya say but #Friends funny as fuck...
Mon May 07 20:14:33 PDT 2012 --  Jealously is love & hate at the same time
Mon May 07 20:19:34 PDT 2012 --  You never miss a good thing till its gone - Chris Brown
Sat Apr 07 12:02:01 PDT 2012 --  #Aries often feels insecure, even when they are serious about life and their own surroundings.
Sat Apr 07 15:01:30 PDT 2012 --  When an #Aries man walks into the room, everyone knows The Boss is here.
Mon Mar 19 17:07:33 PDT 2012 --  Chillin in tha crib ain't shit 2 do...
