Thu Jul 30 13:15:07 PDT 2015 --  If had a dollar for every time someone called me ugly I'd be broke because I'm perfect
Fri Jul 05 07:22:02 PDT 2013 --  I'm not anti-social. I'm anti-bullshit."
Wed Jul 03 07:41:26 PDT 2013 --  Your age doesn’t define your maturity, your grades don’t define your intellect, and rumors don’t define who you are."
Wed Jul 03 07:40:59 PDT 2013 --  Can't trust girls that like wearing a lot of makeup. At all!!! They some actresses."
Wed Jul 03 07:38:15 PDT 2013 --  A girl's favorite song will tell you more about her feelings than her lips ever will."
Wed Jul 03 07:25:52 PDT 2013 --  I can't stand when ppl say " they're only worrying ab themselves" but then get on a social network talking ab the next..."
Wed Jul 03 07:02:14 PDT 2013 --  Realize that you only have one life to live. It can all be gone in an instant. Cherish each moment and say what you need to say."
Wed Jul 03 06:44:56 PDT 2013 --  If someone doesn't respect, appreciate or value you, then they don't deserve you."
Wed Jul 03 06:43:52 PDT 2013 --  Moving on, it may not be an overnight process but it always starts with acceptance, time will heal you."
Wed Jul 03 05:48:20 PDT 2013 --  " @Notebook: One of the hardest decisions you'll ever face in life is choosing whether to walk away or try harder."
Sun Jun 30 06:34:02 PDT 2013 --  'Pneumonoultramicroscopicsilicovolcanoconiosis', a lung disease caused by silica dust, is the longest word in Oxford English Dictionary!
Sat Jun 29 01:23:06 PDT 2013 --  When a person laughs too much, even on stupid things, that person is sad deep inside. When a person sleeps a lot, that person is lonely."
Sat Jun 29 01:21:01 PDT 2013 --  Coca-Cola only sold 25 bottles the first year but kept going. Never give up."
Sat Jun 29 00:37:16 PDT 2013 --  "The world doesn't owe you anything. You have to work for everything you get." -Taylor Swift"
Fri Jun 28 15:36:43 PDT 2013 --  When you’re right, no one remembers. When you’re wrong, no one forgets." pic.twitter.com/1GezL8NepU
Thu Jun 27 10:21:34 PDT 2013 --  Love is the most expensive gift. Make sure you don't give it to someone that's cheap."
Wed Jun 19 13:24:04 PDT 2013 --  Tip: If you're bad at remembering pin numbers make a fake contact in your phone where the last 4 digits of their 'number' is your pin!"
Wed Jun 19 13:22:07 PDT 2013 --  I can't promise that things will be perfect, But I swear I'll never leave"
Wed Jun 19 13:21:29 PDT 2013 --  Don't ever allow yourself to like a girl more than she likes you."
Sat Jun 15 13:33:19 PDT 2013 --  Common Sense is not so common."
Sat Jun 15 13:30:18 PDT 2013 --  There needs to be something in your life that you enjoy just for the beauty of it."
Sat Jun 15 13:29:03 PDT 2013 --  Good judgment comes from experience. Unfortunately, some of the best experience comes out of bad judgment."
Sat Jun 15 05:24:38 PDT 2013 --  If I fall asleep texting you, it's because I don't want the conversation to end."
Fri Jun 14 04:57:33 PDT 2013 --  Retweet if you're suffering from T.A.D. "Twitter Addiction Disorder.""
Fri Jun 14 04:21:46 PDT 2013 --  Every bad situation will have something positive...Even a stopped Clock is correct twice a day...Think of this & lead ur life....Good LUCK"
Fri Jun 14 03:42:42 PDT 2013 --  A person generally hates you for 3 reasons: 1) They want to be you. 2) They hate themselves. 3) They see you as a threat."
Fri Jun 14 03:23:15 PDT 2013 --  When I die, I want to go peacefully in my sleep like my father. Not screaming like the passengers in his 'plane. #TommyCooper #FathersDay
Fri Jun 14 03:22:01 PDT 2013 --  Interesting Thursday fact about 2013: 4/4/2013 Thursday. 6/6/2013 Thursday. 8/8/2013 Thursday. 10/10/2013 Thursday. 12/12/2013 Thursday.
Fri Jun 14 03:15:25 PDT 2013 --  You most likely joined Twitter out of pure curiosity and now you're addicted."
Fri Jun 14 01:28:33 PDT 2013 --  The prettiest girls have an 'A' in their name."
Thu Jun 13 01:19:31 PDT 2013 --  I have such a bad memory it really scares me sometimes"
Tue Jun 11 12:44:11 PDT 2013 --  To handle yourself, use your head; to handle others, use your heart.
Tue Jun 11 13:05:27 PDT 2013 --  The reason we hold on to memories so tight is because memories are the things that don't change… when people do
Sun Jun 09 14:53:53 PDT 2013 --  If you never thank God after every smile…. Then, why do you blame him for every tear?"
Sun Jun 09 08:17:09 PDT 2013 --  I wish weekends never end.."
Sun Jun 09 07:29:36 PDT 2013 --  A lot of people don't like kissing, I kissing like kissing is the best thing that leads to the others"
Sun Jun 09 07:25:22 PDT 2013 --  I look so tall but I'm only 5'2"
Sun Jun 09 07:21:59 PDT 2013 --  You mad at me I think I know why, cause use a smart phone
Sun Jun 09 07:17:06 PDT 2013 --  When I talk to you, my day gets a whole lot better."
Sun Jun 09 07:15:51 PDT 2013 --  I feel relaxed even through the bullshit"
Fri Jun 07 10:45:10 PDT 2013 --  2 out of 5 people marry their first love.
Fri Jun 07 11:25:42 PDT 2013 --  All I need is school, work, fam, and two of my closest."
Thu Jun 06 16:21:43 PDT 2013 --  When you’re right, no one remembers. When you’re wrong, no one forgets.
Fri Jun 07 03:00:52 PDT 2013 --  A computer that is affected by a virus is termed as "Zombie"."
Thu Jun 06 13:24:07 PDT 2013 --  Cuzin #screenmuncher http://www.screenmuncher.com/munches/?id=51b0f033e4b0c3fa2c2c62b9 …
Thu Jun 06 12:21:28 PDT 2013 --  My wisdom surpasses my age"
Thu Jun 06 10:56:55 PDT 2013 --  I feel pity for those who have to suffer with a close mind."
Thu Jun 06 10:24:09 PDT 2013 --  There's a superstition that if you wash your clothes on Good Friday, the head of the household will die.
Thu Jun 06 10:24:02 PDT 2013 --  Money, Power Respect ..."
Thu Jun 06 10:20:22 PDT 2013 --  I like watching ppl have babies for some reason..... Its interesting to me. Everyone is different in child birth."
Tue Jun 04 02:54:20 PDT 2013 --  72% of people reading this will not find the the mistake in this A,B,C,D,E,F,G,H,I,J,K,L,M,N,O,P,Q,R,S,T,U,V,W,X,Y,Z. RT only if you find it
Thu Jun 06 10:16:16 PDT 2013 --  The right song will put you in your feelings ."
Thu Jun 06 10:13:30 PDT 2013 --  Chillin on the rock outside my crib. Brainstorming bout a check. U don't see the picture. U just see the silhouette." pic.twitter.com/IF0Rl79p5X
Thu Jun 06 10:11:01 PDT 2013 --  Problems always seem to arise when too much importance is placed in both being heard and needing outside validation."
Thu Jun 06 09:55:27 PDT 2013 --  We're in this weird place where it's possible to encounter a work on a variety of different platforms, each with unique pros & cons."
Thu Jun 06 09:47:12 PDT 2013 --  It takes 4 seconds for a silence to become awkward."
Thu Jun 06 09:45:46 PDT 2013 --  Push aside your ego & anything else in the way . We can make it happen if you stay focused .."
Thu Jun 06 09:45:12 PDT 2013 --  Oil money, daa waa I'm spendin.....#
Thu Jun 06 09:39:17 PDT 2013 --  Any females following me think I'm handsome say hi"
Thu Jun 06 09:32:08 PDT 2013 --  Father forgive them....they know not what they do..... They out here hating on me.... And this was all up 2 you! #theydontknow
Thu Jun 06 09:34:12 PDT 2013 --  I ll never let anything get in my way .."
Thu Jun 06 09:33:39 PDT 2013 --  Unfortunately our generation is full of liars, cheaters and pretenders....."
Thu Jun 06 09:33:07 PDT 2013 --  Stand for something or you will fall for anything."
Thu Jun 06 09:22:37 PDT 2013 --  A song becomes your favorite because of the emotional connection it makes to you and what you're experiencing in your life."
Thu Jun 06 09:20:45 PDT 2013 --  I don't wear nothing fake,if I can't afford the real thing,then I don't need it."
Thu Jun 06 09:10:54 PDT 2013 --  Not all women are hoes but from a twitter point of view they all can come off like one."
Thu Jun 06 09:09:14 PDT 2013 --  I love my followers" pic.twitter.com/UUQ9yrxGg9
Thu Jun 06 07:05:56 PDT 2013 --  Every day we have another chance to make a difference."
Thu Jun 06 06:55:50 PDT 2013 --  You're not afraid to fall in love, you're just afraid of falling for the wrong person."
Thu Jun 06 04:05:00 PDT 2013 --  Few days to go
Wed Jun 05 11:44:16 PDT 2013 --  A kiss on the forehead is one of the sweetest things in the world.
Wed Jun 05 10:22:44 PDT 2013 --  You have to speak to be heard, but sometimes you have to be silent to be appreciated."
Wed Jun 05 10:16:53 PDT 2013 --  " @Notebook: True love is the ability so see something in a person that no one else does."
Tue Jun 04 16:45:07 PDT 2013 --  Its crazy what people do for love, and its even more crazy what love does to people."
Tue Jun 04 16:01:27 PDT 2013 --  I hate when people call me and ask for a number then when I get ready to give it to em they be like "hold on let me get a pen....""
Mon Jun 03 10:22:18 PDT 2013 --  : My Heart says "Yes" My Head says "No" I say "I don't know.""
Wed May 29 00:20:50 PDT 2013 --  Don't be mad when someone else starts to appreciate the person you took for granted. What you won't do, someone else will."
Tue May 28 18:41:54 PDT 2013 --  : Have no friends just a few fans..."
Tue May 28 18:38:15 PDT 2013 --  Got my weekend planned already though."
Tue May 28 18:28:59 PDT 2013 --  : Ik I ain't gonna sleep tonight"
Tue May 28 17:53:55 PDT 2013 --  Most of your dreams are reflective of your state of mind at that point in time. Your emotions can shape the dreams you have."
Tue May 28 17:44:58 PDT 2013 --  Hmmm
Tue May 28 13:01:39 PDT 2013 --  A person is defined by what he chooses to do with his life, not by what happens to him."
Tue May 28 12:30:05 PDT 2013 --  Being single is the best thing that ever happened to me"
Tue May 28 12:08:35 PDT 2013 --  Guys, if she's willing to do anything for you, never leave that girl."
Tue May 28 12:07:55 PDT 2013 --  Each day you pray, each day have faith."
Tue May 28 12:05:05 PDT 2013 --  Gone are dos bad days when I used to make use of GPRS on Jar phones to brows but now !'m so fly....... #huh!
Thu Aug 16 15:50:04 PDT 2012 --  RT @majolathekidd: RT @AshkinzzDarling: "They got money for wars but can't feed the poor." - Tupac
Fri Aug 17 12:35:07 PDT 2012 --  Word RT @fcksociety_: Rappers beef for anything. These niggas don't end up solving it doe. Tupac & biggie solved they shit... they both died
Fri Aug 17 15:10:02 PDT 2012 --  I'm just trying to turn you into motherfucking thugs. Come and get some of this thug passion Baby RT @pinkn_lovely: #np Tupac | thug passion
Wed Jun 27 11:21:53 PDT 2012 --  To be honest, "I'm sorry" doesn't mean shit to me. Don't keep saying you're sorry if you're going to keep doing the same shit.
Tue Jun 26 11:45:52 PDT 2012 --  we talkin money here you talk nonsense
Tue Jun 05 19:21:12 PDT 2012 --  Never tell yourself, "I am tired." The more you accept that thought, the more lexhausted you'll become. (cont) http://wl.gs/h4lBb 
Tue Jun 05 19:21:00 PDT 2012 --  Never tell yourself, "I am tired." The more you accept that thought, the more lexhausted you'll become. (cont) http://wl.gs/ZelBb 
Tue Jun 05 19:19:46 PDT 2012 --  i luv mornings.. it mkes me thnk of d value of life, it asks me to live not on ystrday's sorrows nor (cont) http://wl.gs/O1lBb 
Tue Jun 05 19:18:54 PDT 2012 --  i luv mornings.. it mkes me thnk of d value of life, it asks me to live not on ystrday's sorrows nor (cont) http://wl.gs/nalBb 
Tue Jun 05 19:16:49 PDT 2012 --  A morning thought, a morning prayer, a morning wish for a good person who makes a good morning for other (cont) http://wl.gs/STKBb 
Tue May 29 01:06:23 PDT 2012 --  In three words I can sum up everything I've learned about life: It goes on.
Tue May 29 01:05:11 PDT 2012 --  Show me a man who cannot bother to do little things and I'll show you a man who cannot be trusted to do big things.
Tue May 29 01:04:24 PDT 2012 --  Leadership is the wise use of power. Power is the capacity to translate intention into reality and sustain it.
Tue May 29 01:03:52 PDT 2012 --  For me, winning isn't something that happens suddenly on the field when the whistle blows and the (cont) http://wl.gs/ShVS0 
Tue May 29 01:03:25 PDT 2012 --  Every production of genius must be the production of enthusiasm.
Tue May 29 01:02:19 PDT 2012 --  The heart has its reasons of which reason knows nothing.
Tue May 29 01:01:44 PDT 2012 --  For what we call illusions are often, in truth, a wider vision of past and present realities --a willing (cont) http://wl.gs/scVS0 
Tue May 29 01:01:17 PDT 2012 --  It is the man who has done nothing who is sure nothing can be done.
Tue May 29 00:59:30 PDT 2012 --  If I've got correct goals, and if I keep pursuing them the best way I know how, everything else falls (cont) http://wl.gs/hVvS0 
Tue May 29 00:47:25 PDT 2012 --  The greatest gift you can give another is the purity of your attention.
Tue May 29 00:46:22 PDT 2012 --  Leadership ... the ability to see what no one else sees, to listen when others talk and the ability to (cont) http://wl.gs/CIUS0 
Tue May 29 00:43:17 PDT 2012 --  People creep into childhood, bound into youth, sober in adulthood, and soften into old age.
Tue May 29 00:40:03 PDT 2012 --  So long as the law considers all these human beings, with beating hearts and living affections, only as (cont) http://wl.gs/PQuS0 
Tue May 29 00:39:24 PDT 2012 --  Emotion is the surest arbiter of a poetic choice, and it is the priest of all supreme unions in the mind.
Tue May 29 00:38:22 PDT 2012 --  God is not on the side of the big battalions, but on the side of those who shoot best.
Tue May 29 00:37:13 PDT 2012 --  Every violation of truth is not only a sort of suicide in the liar, but is a stab at the health of human society.
Tue May 29 00:36:29 PDT 2012 --  We don't stop playing because we grow old; we grow old because we stop playing.
Mon May 28 21:27:37 PDT 2012 --  Mornings are beautiful and so are you. Hope you wake up early, and shine with smile and beauty. This (cont) http://wl.gs/w1KS0 
Mon May 28 21:26:52 PDT 2012 --  Mornings are beautiful and so are you. Hope you wake up early, and shine with smile and beauty. This (cont) http://wl.gs/4AKS0 
Sat May 26 07:35:25 PDT 2012 --  I dont know what I wanna do today I'm so indecisive but I feel stuck right now
Fri May 25 10:08:22 PDT 2012 --  God is always work in you... That's why you always have to be confident in everything you do. He is not (cont) http://wl.gs/nGOO0 
Fri May 25 10:07:17 PDT 2012 --  Never fear shadows. They simply mean there is some light near by.
Fri May 25 10:06:32 PDT 2012 --  Telling someone we appreciate them is something we often put aside... and soon we realize that we lost (cont) http://wl.gs/SdOO0 
Fri May 25 10:05:45 PDT 2012 --  Anyone can make a living. The supreme duty of every man is to make a life! - Anonymous
Fri May 25 10:05:14 PDT 2012 --  GOD doesnt require u 2 b d best, HE just wants u 2 do ur best & HE will tek ker of d rest.
Fri May 25 09:58:37 PDT 2012 --  You are part of the puzzle of someone else's life. You may never know where you fit but others will (cont) http://wl.gs/8ioO0 
Fri May 25 09:58:24 PDT 2012 --  You are part of the puzzle of someone else's life. You may never know where you fit but others will (cont) http://wl.gs/27oO0 
Fri May 25 09:57:39 PDT 2012 --  Let your love be stronger than your hate and anger. Learn the wisdom of compromise, for it is better to bend a little than to break.
Fri May 25 09:57:11 PDT 2012 --  When you run so fast to get somewhere, you miss the fun of getting there. Life is not a race, so take it (cont) http://wl.gs/7foO0 
Fri May 25 09:56:33 PDT 2012 --  Shoot for the moon... cause even if you miss you will end up in the stars - Les Brown
Fri May 25 09:55:34 PDT 2012 --  When you find yourself in the position to help someone, be happy and feel blessed...because God is (cont) http://wl.gs/tBoO0 
Fri May 25 09:46:17 PDT 2012 --  God in heaven, God above, please protect the friend I love. Sent with a smile, sealed with a kiss, I love my friend who's reading this.
Fri May 25 09:41:08 PDT 2012 --  In the ocean of life, God is our buoyant force. No matter how strong the wind and how gigantic the waves (cont) http://wl.gs/EknO0 
Fri May 25 09:35:11 PDT 2012 --  Daily Prayer: Whatever plans I have in mind, Lord I surrender them to You. I will do the best I can but (cont) http://wl.gs/zSMO0 
Fri May 25 09:33:29 PDT 2012 --  What's the fastest thing on earth? Bullet? Nah... Sound? Not quite. Light? Almost. Answer: Prayer. (cont) http://wl.gs/FMMO0 
Fri May 25 09:32:46 PDT 2012 --  Prayer is an open line to Heaven. No cards to use, no low bat problem, no error, no charging, always (cont) http://wl.gs/akMO0 
Sat May 19 15:35:29 PDT 2012 --  Chelsea came into existence in 1905.Mmmmmmmm......And 2day's date is 19/05....What a great day! Up blues.......
Sat May 19 14:56:16 PDT 2012 --  Congratulations to Chelsea! Champions League!!! Incredible.
Fri May 18 08:29:37 PDT 2012 --  If I speak in the tongues of men and of angels, but have not love, I am a noisy gong or a clanging (cont) http://wl.gs/JiXH0 
Fri May 18 07:44:57 PDT 2012 --  Words and hearts should be handled with care... for words when spoken and hearts when broken are the (cont) http://wl.gs/qXtH0 
Fri May 18 07:43:48 PDT 2012 --  When you love somebody, be ready to take the intensity of emotions. Be jealous, anxious. Love with all (cont) http://wl.gs/UqtH0 
Fri May 18 07:43:04 PDT 2012 --  Being happy all the time is kind of boring.
Fri May 18 07:41:58 PDT 2012 --  It's good to have money and the things that money can buy, but it's good too to check up once in a while (cont) http://wl.gs/EGtH0 
Fri May 18 07:39:55 PDT 2012 --  When everything goes wrong, push! When you wish for something, push! When people don't understand, (cont) http://wl.gs/cwSH0 
Fri May 18 07:38:19 PDT 2012 --  Love is not about finding the right person, but creating the right relationship. It's not about how much (cont) http://wl.gs/fmSH0 
Fri May 18 03:53:53 PDT 2012 --  lyf so short , fuck it ...huh..
Wed May 16 09:12:06 PDT 2012 --  A person is happy if he has a problem and enjoys solving it.
Wed May 16 09:10:59 PDT 2012 --  Being single is cool. No worrying about anyone, no obligations and best of all, no heartaches. But you (cont) http://wl.gs/4yW50 
